"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 07, 2005","36.90","36.65","36.90","36.65","21.34K","0.68%"
"Oct 06, 2005","36.65","36.65","36.65","36.65","1.00K","0.27%"
"Oct 05, 2005","36.55","36.60","36.65","36.55","9.60K","-0.27%"
"Oct 04, 2005","36.65","36.50","36.65","36.50","8.62K","1.10%"
"Oct 03, 2005","36.25","36.45","36.45","36.25","3.20K","-0.55%"
"Sep 30, 2005","36.45","36.25","36.45","36.25","7.32K","0.55%"
"Sep 29, 2005","36.25","36.10","36.50","36.10","29.24K","-0.96%"
"Sep 28, 2005","36.60","36.25","36.60","36.25","7.74K","0.41%"
"Sep 27, 2005","36.45","36.55","36.60","36.00","65.88K","-0.55%"
"Sep 26, 2005","36.65","36.75","36.75","36.60","3.72K","0.14%"
"Sep 23, 2005","36.60","36.50","36.60","36.00","72.76K","0.00%"
"Sep 22, 2005","36.60","36.75","36.75","36.60","3.80K","0.00%"
"Sep 21, 2005","36.60","36.60","36.60","36.50","13.46K","0.00%"
"Sep 20, 2005","36.60","36.70","36.70","36.60","13.94K","0.27%"
"Sep 19, 2005","36.50","37.00","37.00","36.50","6.52K","-1.35%"
"Sep 16, 2005","37.00","37.05","37.10","36.95","5.80K","-0.13%"
"Sep 15, 2005","37.05","37.05","37.05","37.05","21.98K","0.00%"
"Sep 14, 2005","37.05","37.00","37.05","37.00","44.82K","-0.13%"
"Sep 13, 2005","37.10","37.00","37.75","36.80","42.70K","0.27%"
"Sep 12, 2005","37.00","37.00","37.00","37.00","3.12K","-0.13%"
"Sep 09, 2005","37.05","37.05","37.05","36.50","13.44K","-0.13%"
"Sep 08, 2005","37.10","37.30","37.95","37.10","40.26K","-1.98%"
"Sep 07, 2005","37.85","37.75","38.50","37.00","45.82K","-0.39%"
"Sep 06, 2005","38.00","38.05","38.15","38.00","67.82K","-0.13%"
"Sep 05, 2005","38.05","37.80","38.50","37.80","9.74K","-0.52%"
"Sep 02, 2005","38.25","37.75","38.25","37.75","43.34K","0.66%"
"Sep 01, 2005","38.00","37.30","38.00","37.30","7.56K","0.00%"
"Aug 31, 2005","38.00","37.25","38.00","37.25","6.86K","1.74%"
"Aug 30, 2005","37.35","37.10","38.50","37.10","9.60K","0.95%"
"Aug 29, 2005","37.00","36.60","37.00","36.60","18.08K","0.41%"
"Aug 26, 2005","36.85","37.50","37.50","36.85","19.70K","-3.15%"
"Aug 25, 2005","38.05","38.50","39.00","38.05","126.70K","-2.44%"
"Aug 24, 2005","39.00","38.75","39.00","38.75","32.32K","-0.13%"
"Aug 23, 2005","39.05","38.50","39.05","38.50","84.86K","0.00%"
"Aug 22, 2005","39.05","39.00","39.05","39.00","59.62K","0.13%"
"Aug 19, 2005","39.00","38.75","39.00","38.75","165.38K","-0.13%"
"Aug 18, 2005","39.05","39.00","39.10","39.00","299.20K","0.00%"
"Aug 17, 2005","39.05","39.00","39.10","39.00","375.84K","1.43%"
"Aug 16, 2005","38.50","37.65","38.50","37.65","51.88K","1.32%"
